Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/1           Scene::Scene(int, int) [1417]
[1593]   0.0    0.00    0.00       1         std::queue<std::pair<Triangle3, std::pair<BaseMaterial*, bool> >, std::deque<std::pair<Triangle3, std::pair<BaseMaterial*, bool> >, std::allocator<std::pair<Triangle3, std::pair<BaseMaterial*, bool> > > > >::queue<std::deque<std::pair<Triangle3, std::pair<BaseMaterial*, bool> >, std::allocator<std::pair<Triangle3, std::pair<BaseMaterial*, bool> > > >, void>() [1593]
                0.00    0.00       1/1           std::deque<std::pair<Triangle3, std::pair<BaseMaterial*, bool> >, std::allocator<std::pair<Triangle3, std::pair<BaseMaterial*, bool> > > >::deque() [1591]
-----------------------------------------------
                0.00    0.00       1/1           Scene::~Scene() [1418]
[1594]   0.0    0.00    0.00       1         std::queue<std::pair<Triangle3, std::pair<BaseMaterial*, bool> >, std::deque<std::pair<Triangle3, std::pair<BaseMaterial*, bool> >, std::allocator<std::pair<Triangle3, std::pair<BaseMaterial*, bool> > > > >::~queue() [1594]
                0.00    0.00       1/1           std::deque<std::pair<Triangle3, std::pair<BaseMaterial*, bool> >, std::allocator<std::pair<Triangle3, std::pair<BaseMaterial*, bool> > > >::~deque() [1592]
-----------------------------------------------
                0.00    0.00       1/1           main [2]
[1595]   0.0    0.00    0.00       1         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [1595]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [1596]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [1595]
[1596]   0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [1596]
                0.00    0.00       1/3           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [1218]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000l> >::duration<long, void>(long const&) [1598]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [1600]
[1597]   0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [1597]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [1596]
[1598]   0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000l> >::duration<long, void>(long const&) [1598]
-----------------------------------------------
                0.00    0.00       1/1           main [2]
[1599]   0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [1599]
                0.00    0.00       2/2           std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [1303]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [1600]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [1599]
[1600]   0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [1600]
                0.00    0.00       2/3           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [1218]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [1597]
-----------------------------------------------
                0.00    0.00       1/1           RiggedMesh::visBones(float) [12]
[1601]   0.0    0.00    0.00       1         std::vector<Mesh, std::allocator<Mesh> >::vector() [1601]
                0.00    0.00       1/1           std::_Vector_base<Mesh, std::allocator<Mesh> >::_Vector_base() [1496]
-----------------------------------------------
                0.00    0.00       1/1           SkinTest() [3]
[1602]   0.0    0.00    0.00       1         std::vector<Mesh, std::allocator<Mesh> >::~vector() [1602]
                0.00    0.00       1/19          std::_Vector_base<Mesh, std::allocator<Mesh> >::_M_get_Tp_allocator() [876]
                0.00    0.00       1/7           void std::_Destroy<Mesh*>(Mesh*, Mesh*) [1056]
                0.00    0.00       1/1           std::_Vector_base<Mesh, std::allocator<Mesh> >::~_Vector_base() [1497]
-----------------------------------------------
                0.00    0.00       1/1           Scene::Scene(int, int) [1417]
[1603]   0.0    0.00    0.00       1         std::vector<Light, std::allocator<Light> >::vector() [1603]
                0.00    0.00       1/1           std::_Vector_base<Light, std::allocator<Light> >::_Vector_base() [1501]
-----------------------------------------------
                0.00    0.00       1/1           Scene::~Scene() [1418]
[1604]   0.0    0.00    0.00       1         std::vector<Light, std::allocator<Light> >::~vector() [1604]
                0.00    0.00       1/7           std::_Vector_base<Light, std::allocator<Light> >::_M_get_Tp_allocator() [1044]
                0.00    0.00       1/3           void std::_Destroy<Light*>(Light*, Light*) [1286]
                0.00    0.00       1/1           std::_Vector_base<Light, std::allocator<Light> >::~_Vector_base() [1502]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Camera, std::allocator<Camera> >::push_back(Camera const&) [1608]
[1605]   0.0    0.00    0.00       1         void std::vector<Camera, std::allocator<Camera> >::_M_realloc_insert<Camera const&>(__gnu_cxx::__normal_iterator<Camera*, std::vector<Camera, std::allocator<Camera> > >, Camera const&) [1605]
                0.00    0.00       3/3           Camera const& std::forward<Camera const&>(std::remove_reference<Camera const&>::type&) [1285]
                0.00    0.00       3/4           std::_Vector_base<Camera, std::allocator<Camera> >::_M_get_Tp_allocator() [1167]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<Camera*, std::vector<Camera, std::allocator<Camera> > >::base() const [1153]
                0.00    0.00       2/2           Camera* std::__uninitialized_move_if_noexcept_a<Camera*, Camera*, std::allocator<Camera> >(Camera*, Camera*, Camera*, std::allocator<Camera>&) [1402]
                0.00    0.00       1/1           std::vector<Camera, std::allocator<Camera> >::_M_check_len(unsigned long, char const*) const [1442]
                0.00    0.00       1/1           std::vector<Camera, std::allocator<Camera> >::begin() [1607]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<Camera*, std::vector<Camera, std::allocator<Camera> > >::difference_type __gnu_cxx::operator-<Camera*, std::vector<Camera, std::allocator<Camera> > >(__gnu_cxx::__normal_iterator<Camera*, std::vector<Camera, std::allocator<Camera> > > const&, __gnu_cxx::__normal_iterator<Camera*, std::vector<Camera, std::allocator<Camera> > > const&) [1423]
                0.00    0.00       1/1           std::_Vector_base<Camera, std::allocator<Camera> >::_M_allocate(unsigned long) [1503]
                0.00    0.00       1/18516       operator new(unsigned long, void*) [93]
                0.00    0.00       1/1           Camera::Camera(Camera const&) [1420]
                0.00    0.00       1/2           void std::_Destroy<Camera*>(Camera*, Camera*) [1406]
                0.00    0.00       1/2           std::_Vector_base<Camera, std::allocator<Camera> >::_M_deallocate(Camera*, unsigned long) [1335]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Camera, std::allocator<Camera> >::push_back(Camera const&) [1608]
[1606]   0.0    0.00    0.00       1         std::vector<Camera, std::allocator<Camera> >::end() [1606]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Camera*, std::vector<Camera, std::allocator<Camera> > >::__normal_iterator(Camera* const&) [1291]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Camera, std::allocator<Camera> >::_M_realloc_insert<Camera const&>(__gnu_cxx::__normal_iterator<Camera*, std::vector<Camera, std::allocator<Camera> > >, Camera const&) [1605]
[1607]   0.0    0.00    0.00       1         std::vector<Camera, std::allocator<Camera> >::begin() [1607]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Camera*, std::vector<Camera, std::allocator<Camera> > >::__normal_iterator(Camera* const&) [1291]
-----------------------------------------------
                0.00    0.00       1/1           Scene::Scene(int, int) [1417]
[1608]   0.0    0.00    0.00       1         std::vector<Camera, std::allocator<Camera> >::push_back(Camera const&) [1608]
                0.00    0.00       1/1           std::vector<Camera, std::allocator<Camera> >::end() [1606]
                0.00    0.00       1/1           void std::vector<Camera, std::allocator<Camera> >::_M_realloc_insert<Camera const&>(__gnu_cxx::__normal_iterator<Camera*, std::vector<Camera, std::allocator<Camera> > >, Camera const&) [1605]
-----------------------------------------------
                0.00    0.00       1/1           Scene::Scene(int, int) [1417]
[1609]   0.0    0.00    0.00       1         std::vector<Camera, std::allocator<Camera> >::vector() [1609]
                0.00    0.00       1/1           std::_Vector_base<Camera, std::allocator<Camera> >::_Vector_base() [1507]
-----------------------------------------------
                0.00    0.00       1/1           Scene::~Scene() [1418]
[1610]   0.0    0.00    0.00       1         std::vector<Camera, std::allocator<Camera> >::~vector() [1610]
                0.00    0.00       1/4           std::_Vector_base<Camera, std::allocator<Camera> >::_M_get_Tp_allocator() [1167]
                0.00    0.00       1/1           std::_Vector_base<Camera, std::allocator<Camera> >::~_Vector_base() [1508]
                0.00    0.00       1/2           void std::_Destroy<Camera*>(Camera*, Camera*) [1406]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Matrix4, std::allocator<Matrix4> >::_S_check_init_len(unsigned long, std::allocator<Matrix4> const&) [1612]
[1611]   0.0    0.00    0.00       1         std::vector<Matrix4, std::allocator<Matrix4> >::_S_max_size(std::allocator<Matrix4> const&) [1611]
                0.00    0.00       1/10746       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [121]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Matrix4, std::allocator<Matrix4> >::_M_range_initialize<Matrix4 const*>(Matrix4 const*, Matrix4 const*, std::forward_iterator_tag) [1613]
[1612]   0.0    0.00    0.00       1         std::vector<Matrix4, std::allocator<Matrix4> >::_S_check_init_len(unsigned long, std::allocator<Matrix4> const&) [1612]
                0.00    0.00       1/1           std::vector<Matrix4, std::allocator<Matrix4> >::_S_max_size(std::allocator<Matrix4> const&) [1611]
                0.00    0.00       1/3           std::__new_allocator<Matrix4>::~__new_allocator() [1256]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Matrix4, std::allocator<Matrix4> >::vector(std::initializer_list<Matrix4>, std::allocator<Matrix4> const&) [1614]
[1613]   0.0    0.00    0.00       1         void std::vector<Matrix4, std::allocator<Matrix4> >::_M_range_initialize<Matrix4 const*>(Matrix4 const*, Matrix4 const*, std::forward_iterator_tag) [1613]
                0.00    0.00       2/3           std::_Vector_base<Matrix4, std::allocator<Matrix4> >::_M_get_Tp_allocator() [1240]
                0.00    0.00       1/1           std::_Vector_base<Matrix4, std::allocator<Matrix4> >::_M_allocate(unsigned long) [1509]
                0.00    0.00       1/1           std::vector<Matrix4, std::allocator<Matrix4> >::_S_check_init_len(unsigned long, std::allocator<Matrix4> const&) [1612]
                0.00    0.00       1/1           Matrix4* std::__uninitialized_copy_a<Matrix4 const*, Matrix4*, Matrix4>(Matrix4 const*, Matrix4 const*, Matrix4*, std::allocator<Matrix4>&) [1718]
-----------------------------------------------
                0.00    0.00       1/1           SkinTest() [3]
[1614]   0.0    0.00    0.00       1         std::vector<Matrix4, std::allocator<Matrix4> >::vector(std::initializer_list<Matrix4>, std::allocator<Matrix4> const&) [1614]
                0.00    0.00       1/1           std::_Vector_base<Matrix4, std::allocator<Matrix4> >::_Vector_base(std::allocator<Matrix4> const&) [1514]
                0.00    0.00       1/1           std::initializer_list<Matrix4>::end() const [1433]
                0.00    0.00       1/2           std::initializer_list<Matrix4>::begin() const [1299]
                0.00    0.00       1/1           void std::vector<Matrix4, std::allocator<Matrix4> >::_M_range_initialize<Matrix4 const*>(Matrix4 const*, Matrix4 const*, std::forward_iterator_tag) [1613]
-----------------------------------------------
                0.00    0.00       1/1           SkinTest() [3]
[1615]   0.0    0.00    0.00       1         std::vector<Matrix4, std::allocator<Matrix4> >::~vector() [1615]
                0.00    0.00       1/3           std::_Vector_base<Matrix4, std::allocator<Matrix4> >::_M_get_Tp_allocator() [1240]
                0.00    0.00       1/1           void std::_Destroy<Matrix4*>(Matrix4*, Matrix4*) [1739]
                0.00    0.00       1/1           std::_Vector_base<Matrix4, std::allocator<Matrix4> >::~_Vector_base() [1515]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector2, std::allocator<Vector2> >::vector(std::initializer_list<Vector2>, std::allocator<Vector2> const&) [1617]
[1616]   0.0    0.00    0.00       1         void std::vector<Vector2, std::allocator<Vector2> >::_M_range_initialize<Vector2 const*>(Vector2 const*, Vector2 const*, std::forward_iterator_tag) [1616]
                0.00    0.00       2/636         std::_Vector_base<Vector2, std::allocator<Vector2> >::_M_get_Tp_allocator() [406]
                0.00    0.00       1/108         std::_Vector_base<Vector2, std::allocator<Vector2> >::_M_allocate(unsigned long) [563]
                0.00    0.00       1/106         std::vector<Vector2, std::allocator<Vector2> >::_S_check_init_len(unsigned long, std::allocator<Vector2> const&) [572]
                0.00    0.00       1/1           Vector2* std::__uninitialized_copy_a<Vector2 const*, Vector2*, Vector2>(Vector2 const*, Vector2 const*, Vector2*, std::allocator<Vector2>&) [1719]
-----------------------------------------------
                0.00    0.00       1/1           SkinTest() [3]
[1617]   0.0    0.00    0.00       1         std::vector<Vector2, std::allocator<Vector2> >::vector(std::initializer_list<Vector2>, std::allocator<Vector2> const&) [1617]
                0.00    0.00       1/1           std::initializer_list<Vector2>::end() const [1435]
                0.00    0.00       1/106         std::_Vector_base<Vector2, std::allocator<Vector2> >::_Vector_base(std::allocator<Vector2> const&) [570]
                0.00    0.00       1/2           std::initializer_list<Vector2>::begin() const [1300]
                0.00    0.00       1/1           void std::vector<Vector2, std::allocator<Vector2> >::_M_range_initialize<Vector2 const*>(Vector2 const*, Vector2 const*, std::forward_iterator_tag) [1616]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Transform, std::allocator<Transform> >::vector(unsigned long, Transform const&, std::allocator<Transform> const&) [1622]
[1618]   0.0    0.00    0.00       1         std::vector<Transform, std::allocator<Transform> >::_M_fill_initialize(unsigned long, Transform const&) [1618]
                0.00    0.00       1/18          std::_Vector_base<Transform, std::allocator<Transform> >::_M_get_Tp_allocator() [907]
                0.00    0.00       1/1           Transform* std::__uninitialized_fill_n_a<Transform*, unsigned long, Transform, Transform>(Transform*, unsigned long, Transform const&, std::allocator<Transform>&) [1722]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Transform, std::allocator<Transform> >::vector(unsigned long, std::allocator<Transform> const&) [1621]
[1619]   0.0    0.00    0.00       1         std::vector<Transform, std::allocator<Transform> >::_M_default_initialize(unsigned long) [1619]
                0.00    0.00       1/18          std::_Vector_base<Transform, std::allocator<Transform> >::_M_get_Tp_allocator() [907]
                0.00    0.00       1/1           Transform* std::__uninitialized_default_n_a<Transform*, unsigned long, Transform>(Transform*, unsigned long, std::allocator<Transform>&) [1725]
-----------------------------------------------
                0.00    0.00       1/1           RiggedMesh::init() [1409]
[1620]   0.0    0.00    0.00       1         std::vector<Transform, std::allocator<Transform> >::vector(std::vector<Transform, std::allocator<Transform> > const&) [1620]
                0.00    0.00       1/4           std::_Vector_base<Transform, std::allocator<Transform> >::_M_get_Tp_allocator() const [1156]
                0.00    0.00       1/1           std::vector<Transform, std::allocator<Transform> >::size() const [1444]
                0.00    0.00       1/17          std::__new_allocator<Transform>::~__new_allocator() [956]
                0.00    0.00       1/3           std::_Vector_base<Transform, std::allocator<Transform> >::_Vector_base(unsigned long, std::allocator<Transform> const&) [1244]
                0.00    0.00       1/18          std::_Vector_base<Transform, std::allocator<Transform> >::_M_get_Tp_allocator() [907]
                0.00    0.00       1/1           std::vector<Transform, std::allocator<Transform> >::begin() const [1445]
                0.00    0.00       1/1           std::vector<Transform, std::allocator<Transform> >::end() const [1443]
                0.00    0.00       1/1           Transform* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Transform const*, std::vector<Transform, std::allocator<Transform> > >, Transform*, Transform>(__gnu_cxx::__normal_iterator<Transform const*, std::vector<Transform, std::allocator<Transform> > >, __gnu_cxx::__normal_iterator<Transform const*, std::vector<Transform, std::allocator<Transform> > >, Transform*, std::allocator<Transform>&) [1716]
-----------------------------------------------
                0.00    0.00       1/1           RiggedMesh::RiggedMesh(std::vector<Vector3, std::allocator<Vector3> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<Vector2, std::allocator<Vector2> >, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::vector<int, std::allocator<int> >&, std::vector<Matrix4, std::allocator<Matrix4> >&, std::vector<Vector3, std::allocator<Vector3> >&, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >&, std::vector<std::unordered_map<int, float, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, float> > >, std::allocator<std::unordered_map<int, float, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, float> > > > >) [28]
[1621]   0.0    0.00    0.00       1         std::vector<Transform, std::allocator<Transform> >::vector(unsigned long, std::allocator<Transform> const&) [1621]
                0.00    0.00       1/2           std::vector<Transform, std::allocator<Transform> >::_S_check_init_len(unsigned long, std::allocator<Transform> const&) [1368]
                0.00    0.00       1/3           std::_Vector_base<Transform, std::allocator<Transform> >::_Vector_base(unsigned long, std::allocator<Transform> const&) [1244]
                0.00    0.00       1/1           std::vector<Transform, std::allocator<Transform> >::_M_default_initialize(unsigned long) [1619]
-----------------------------------------------
                0.00    0.00       1/1           RiggedMesh::init() [1409]
[1622]   0.0    0.00    0.00       1         std::vector<Transform, std::allocator<Transform> >::vector(unsigned long, Transform const&, std::allocator<Transform> const&) [1622]
                0.00    0.00       1/2           std::vector<Transform, std::allocator<Transform> >::_S_check_init_len(unsigned long, std::allocator<Transform> const&) [1368]
                0.00    0.00       1/3           std::_Vector_base<Transform, std::allocator<Transform> >::_Vector_base(unsigned long, std::allocator<Transform> const&) [1244]
                0.00    0.00       1/1           std::vector<Transform, std::allocator<Transform> >::_M_fill_initialize(unsigned long, Transform const&) [1618]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator=(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&) [1629]
[1623]   0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_move_assign(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&, std::integral_constant<bool, true>) [1623]
                0.00    0.00       2/2           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data&) [1337]
                0.00    0.00       2/22          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [801]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::get_allocator() const [1429]
                0.00    0.00       1/9           std::__new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~__new_allocator() [1025]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1627]
                0.00    0.00       1/1           std::remove_reference<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&>::type&& std::move<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&>(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [1730]
                0.00    0.00       1/5           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [1145]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_range_initialize<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::forward_iterator_tag) [1625]
[1624]   0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1624]
                0.00    0.00       1/13          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [968]
                0.00    0.00       1/9           std::__new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~__new_allocator() [1025]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1628]
[1625]   0.0    0.00    0.00       1         void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_range_initialize<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::forward_iterator_tag) [1625]
                0.00    0.00       2/22          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [801]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1624]
                0.00    0.00       1/8           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_allocate(unsigned long) [1032]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [1720]
-----------------------------------------------
